"t","Cov","SqDiff","Var","Nobs"
134.45,-0.00014894867296007122,0.00511661771097916,5.117129423921551e-7,10000
134.46,-0.00014893576570033674,0.005116509950004679,5.117021652169896e-7,10000
134.47,-0.00014892230240202094,0.005116414261057458,5.116925953652824e-7,10000
134.48,-0.0001489084409135079,0.005116320735423876,5.116832418665743e-7,10000
134.49,-0.00014889400035904442,0.005116221001674765,5.11673267494226e-7,10000
134.5,-0.00014887915111407515,0.00511612729382177,5.116638957717542e-7,10000
134.51,-0.00014886483835794165,0.0051160364301947,5.116548085003201e-7,10000
134.52,-0.0001488503651272848,0.005115945953757836,5.116457599517788e-7,10000
134.53,-0.00014883726587743172,0.005115840325686494,5.116351960882583e-7,10000
134.54,-0.00014882295181711808,0.00511573201470711,5.116243639071017e-7,10000
134.55,-0.00014880850948941182,0.005115637052071046,5.11614866693774e-7,10000
134.56,-0.00014879356991977127,0.005115547470665724,5.116059076573382e-7,10000
134.57,-0.00014877885828200926,0.0051154668239046675,5.115978421746842e-7,10000
134.58,-0.00014876468964767465,0.0051153659420416905,5.11587752979467e-7,10000
134.59,-0.00014875071491554228,0.005115257595390468,5.115769172307698e-7,10000
134.6,-0.00014873625377011384,0.005115139123593773,5.115650688662639e-7,10000
134.61,-0.00014872191601296222,0.005115014027044015,5.115525579601975e-7,10000
134.62,-0.0001487089853926907,0.005114889523084607,5.115401063190926e-7,10000
134.63,-0.0001486969560221223,0.005114753401267948,5.115264927760724e-7,10000
134.64,-0.0001486854624012157,0.005114615006582591,5.115126519234515e-7,10000
134.65,-0.00014867417551468482,0.005114487603656318,5.114999103566675e-7,10000
134.66,-0.00014866253401622166,0.005114349544136968,5.114861030239992e-7,10000
134.67,-0.00014865091797660712,0.005114219100331995,5.114730573389334e-7,10000
134.68,-0.00014863984821842413,0.0051140702697127245,5.114581727885513e-7,10000
134.69,-0.00014862855791457715,0.00511392005546198,5.114431498611841e-7,10000
134.7,-0.00014861785815234316,0.005113771300634519,5.11428272890741e-7,10000
134.71,-0.0001486075131046297,0.0051136285022251775,5.1141399162168e-7,10000
134.72,-0.00014859774421285493,0.005113489929531056,5.114001329664023e-7,10000
134.73,-0.0001485876809464913,0.005113349794132068,5.113861180250093e-7,10000
134.74,-0.00014857719889020357,0.00511319090594089,5.113702276168507e-7,10000
134.75,-0.00014856642658066517,0.005113019909148996,5.113531262275224e-7,10000
134.76,-0.0001485555990834602,0.005112845013310891,5.113356348945786e-7,10000
134.77,-0.00014854516378367787,0.005112666404640757,5.113177722412999e-7,10000
134.78,-0.00014853501934611183,0.005112493479064399,5.113004779542354e-7,10000
134.79,-0.00014852536935061223,0.005112303817105694,5.112815098615556e-7,10000
134.8,-0.00014851577910844797,0.005112110544122793,5.112621806303423e-7,10000
134.81,-0.00014850629944511965,0.005111933537774355,5.112444782252581e-7,10000
134.82,-0.00014849632035975126,0.005111751776695533,5.112263002995832e-7,10000
134.83,-0.0001484853948798831,0.005111583184046542,5.112094393485891e-7,10000
134.84,-0.00014847470606373385,0.005111410362627143,5.111921554782621e-7,10000
134.85,-0.00014846328002085412,0.0051112232485800106,5.111734422022213e-7,10000
134.86,-0.00014845163692759388,0.0051110387007422655,5.111549855727838e-7,10000
134.87,-0.0001484398539172071,0.005110857314552887,5.111368451398027e-7,10000
134.88,-0.00014842625680627035,0.005110688071311569,5.111199191230692e-7,10000
134.89,-0.00014841224392936559,0.005110511177545258,5.111022279773236e-7,10000
134.9,-0.00014839825506872458,0.005110339682966817,5.110850768043621e-7,10000
134.91,-0.0001483836526003853,0.005110167608354491,5.110678676222113e-7,10000
134.92,-0.00014836932524422186,0.0051099855036044325,5.110496553259758e-7,10000
134.93,-0.0001483551673682159,0.0051098104812428834,5.110321513394223e-7,10000
134.94,-0.00014834227048827518,0.0051096341908815415,5.110145205402082e-7,10000
134.95,-0.00014832929173567053,0.005109470179519699,5.109981177637463e-7,10000
134.96,-0.00014831630049000414,0.0051093099451581464,5.109820927250871e-7,10000
134.97,-0.00014830324729904907,0.005109152667010939,5.109663633374277e-7,10000
134.98,-0.0001482903884239428,0.005108987532161107,5.109498482009308e-7,10000
134.99,-0.00014827688264989979,0.005108819484344694,5.109330417386433e-7,10000
135.0,-0.0001482630810705269,0.005108658665484281,5.109169582442525e-7,10000
135.01,-0.00014824976783247223,0.005108509357585887,5.109020259611848e-7,10000
135.02,-0.00014823720668353526,0.005108359961525772,5.108870848610633e-7,10000
135.03,-0.00014822548227797524,0.0051082238888874205,5.108734762363657e-7,10000
135.04,-0.0001482132778260774,0.005108089436806531,5.108600296836215e-7,10000
135.05,-0.00014820112232584486,0.005107942337511846,5.108453182830129e-7,10000
