"t","Kernel","SqDiff","Var","Nobs"
43.150000000000006,0.01793978728233618,5702.423299245389,0.057024803240486296,100000
43.16,0.017740668107502803,5681.36120929836,0.05681418023478595,100000
43.17,0.01796240193264892,5698.346326938611,0.05698403310971721,100000
43.18000000000001,0.017813118440909558,5690.0169855054655,0.05690073886244328,100000
43.19,0.01800053811841431,5686.823002180159,0.05686879870978869,100000
43.2,0.01800055372974897,5694.575767205176,0.05694632713532311,100000
43.209999999999994,0.01801718887826283,5687.132232986028,0.056871891048770766,100000
43.22,0.017893326200086202,5687.872403777453,0.05687929283070284,100000
43.230000000000004,0.017975708374570017,5691.331611792658,0.056913885256779144,100000
43.239999999999995,0.017933554550940894,5700.568073479651,0.05700625079730448,100000
43.25,0.017931043323197778,5691.3542880421965,0.05691411202154218,100000
43.260000000000005,0.0179084485053573,5688.189619150385,0.05688246501615401,100000
43.269999999999996,0.018007789396659105,5699.935388556667,0.05699992388480552,100000
43.28,0.017984374039542814,5700.122500953693,0.0570017950274872,100000
43.290000000000006,0.017936813729610982,5688.496033890972,0.056885529194201666,100000
43.3,0.018002474437610723,5685.557365672929,0.056856142218151474,100000
43.31,0.01795281928793102,5698.405166782094,0.056984621514036084,100000
43.31999999999999,0.017947078484424957,5709.038828099208,0.05709095919058399,100000
43.33,0.018046475352465403,5699.411299392088,0.05699468294075029,100000
43.34,0.01795662349926167,5708.293168370212,0.057083502518727305,100000
43.349999999999994,0.01802310888021321,5707.195247623536,0.05707252320146737,100000
43.36,0.01801225840381714,5707.923889423597,0.057079809692332895,100000
43.370000000000005,0.0181581606659041,5702.750734365962,0.05702807762443586,100000
43.379999999999995,0.01811371669237128,5718.972154911181,0.05719029345204633,100000
43.39,0.018204809805660006,5713.38600855264,0.057134431429840704,100000
43.400000000000006,0.01805931919117002,5718.100720110242,0.05718157901689259,100000
43.41,0.017898072824044587,5727.1887885036795,0.05727246060964289,100000
43.42,0.017674993897978494,5725.515263855444,0.05725572519580639,100000
43.43000000000001,0.017357270152005964,5724.572589620497,0.05724629835918856,100000
43.44,0.01745869061836473,5715.646244582615,0.05715703401616631,100000
43.45,0.017236870245381657,5712.817889903667,0.057128750186538534,100000
43.459999999999994,0.017268469952075663,5725.319681177115,0.05725376934946464,100000
43.47,0.01721119055150989,5723.536024699677,0.057235932606322835,100000
43.480000000000004,0.01724835486125932,5732.467956679172,0.05732525281931991,100000
43.489999999999995,0.017256622457158238,5729.328789378032,0.05729386083238864,100000
43.5,0.017109921834267253,5721.9560494701,0.05722013269602796,100000
43.510000000000005,0.0171106071751476,5722.989626813688,0.05723046857282261,100000
43.519999999999996,0.017037296058191202,5729.114010023675,0.05729171301736693,100000
43.53,0.016843523047077414,5724.4143399111135,0.0572447158462696,100000
43.540000000000006,0.016645051583682156,5726.751114901318,0.05726808382985148,100000
